,composition,gfa
3570,Ni12P5Pt8,True
3571,Ni13(B5C)2,True
3572,Ni13B12,False
3573,Ni14B10C,False
3574,Ni14B7C4,True
3575,Ni14P5Pd6,True
3576,Ni14P5Pt6,True
3577,Ni15(Mo3C2)2,True
3578,Ni15B2C3,False
3579,Ni15BC4,False
3580,Ni15Mo7C3,False
3581,Ni15MoP4,True
3582,Ni16(Mo2C)3,True
3583,Ni16B5C4,True
3584,Ni16B7C2,True
3585,Ni16BC3,False
3586,Ni16BP3,True
3587,Ni16Mo5C4,True
3588,Ni16Mo7C2,False
3589,Ni16P5Pd4,True
3590,Ni16P5Pt4,True
3591,Ni17(B3C)2,True
3592,Ni17(MoC)4,False
3593,Ni17(P3Pd8)3,True
3594,Ni17B23C10,True
3595,Ni17B2C,False
3596,Ni17B5C3,True
3597,Ni17B7C,True
3598,Ni17C3,False
3599,Ni17Mo5C3,True
3600,Ni18B5C2,False
3601,Ni18B6C,False
3602,Ni18B7,True
3603,Ni18BC,False
3604,Ni18Mo4C3,False
3605,Ni18Mo5C2,False
3606,Ni18P5Pd2,True
3607,Ni18P5Pt2,False
3608,Ni19(B2C)2,True
3609,Ni19(MoC)3,False
3610,Ni19B,False
3611,Ni19B25C6,True
3612,Ni19B29C2,False
3613,Ni19B6,False
3614,Ni19C,False
3615,Ni20B4C,True
3616,Ni20P19Pd61,True
3617,Ni21B21C8,True
3618,Ni21B23C6,True
3619,Ni21B25C4,False
3620,Ni21B4,False
3621,Ni22(B3C)7,True
3622,Ni22.5P25Pt52.5,True
3623,Ni23(B7C2)3,True
3624,Ni23B23C4,False
3625,Ni23B25C2,False
3626,Ni23B27,False
3627,Ni24B19C7,True
3628,Ni24B21C5,True
3629,Ni25B19C6,True
3630,Ni25B21C4,True
3631,Ni25B23C2,False
3632,Ni26B17C7,True
3633,Ni26B19C5,True
3634,Ni27B17C6,True
3635,Ni27B20C3,False
3636,Ni27B23,False
3637,Ni27Mo14C9,False
3638,Ni28B17C5,True
3639,Ni28B19C3,True
3640,Ni28B21C,True
3641,Ni29(B5C2)3,True
3642,Ni29(Mo2C)7,False
3643,Ni29(Mo4C3)3,False
3644,Ni29B20C,True
3645,Ni29B21,True
3646,Ni29B55C16,True
3647,Ni29Mo16C5,False
3648,Ni2P5Pd18,True
3649,Ni2PPd2,True
3650,Ni2PPt2,True
3651,Ni30B11C9,True
3652,Ni30B13C7,True
3653,Ni30B17C3,True
3654,Ni31B13C6,True
3655,Ni31B14C5,True
3656,Ni31B19,True
3657,Ni31Mo10C9,False
3658,Ni31Mo12C7,True
3659,Ni31Mo69,True
3660,Ni32B11C7,True
3661,Ni33B11C6,True
3662,Ni33B14C3,True
3663,Ni33B17,True
3664,Ni33B55C12,True
3665,Ni33B7C10,False
3666,Ni33B9C8,True
3667,Ni33Mo10C7,True
3668,Ni33Mo12C5,False
3669,Ni33Mo8C9,False
3670,Ni34B11C5,True
3671,Ni34B13C3,True
3672,Ni35(B3C2)3,True
3673,Ni35(Mo2C3)3,False
3674,Ni35B11C4,False
3675,Ni35B13C2,False
3676,Ni35B14C,True
3677,Ni35B7C8,False
3678,Ni36.5P27Pd36.5,True
3679,Ni36B13C,False
3680,Ni37.5P25Pd37.5,True
3681,Ni37.5P25Pt37.5,True
3682,Ni37B10C3,False
3683,Ni37B13,False
3684,Ni37B55C8,True
3685,Ni37B59C4,True
3686,Ni37B6P7,True
3687,Ni37B8C5,True
3688,Ni37P26Pd37,True
3689,Ni38(B3C)3,False
3690,Ni38.5P23Pd38.5,True
3691,Ni38B11C,False
3692,Ni38B5P7,True
3693,Ni39B10C,True
3694,Ni39B11,False
3695,Ni39B8C3,True
3696,Ni3B2,True
3697,Ni3B5C2,True
3698,Ni3P5Pt12,True
3699,Ni3PPd,True
3700,Ni40B3P7,True
3701,Ni40B9P,True
3702,Ni40P9W,True
3703,Ni41(B2C)3,False
3704,Ni41.5P17Pd41.5,True
3705,Ni41B5C4,False
3706,Ni41B8C,True
3707,Ni41B9,True
3708,Ni41P18Pd41,True
3709,Ni41P9,True
3710,Ni42.5P15Pd42.5,True
3711,Ni42B7C,False
3712,Ni43P14Pd43,True
3713,Ni47Mo53,True
3714,Ni4B,False
3715,Ni4C,False
3716,Ni4P,True
3717,Ni4P5Pt16,True
3718,Ni5(PPd4)19,True
3719,Ni52.5P25Pt22.5,True
3720,Ni53.5B44C2.5,False
3721,Ni53B41C6,False
3722,Ni55B42.5C2.5,False
3723,Ni59Mo41,True
3724,Ni63P20Pd17,True
3725,Ni66.5B17Mo16.5,True
3726,Ni66.5B17W16.5,True
3727,Ni67B17C16,False
3728,Ni68.5B17Mo14.5,True
3729,Ni68.5B17W14.5,True
3730,Ni68Mo13P19,True
3731,Ni69Mo12P19,True
3732,Ni6P5Pd14,True
3733,Ni6P5Pt14,True
3734,Ni6P5Pt9,True
3735,Ni70.5B17Mo12.5,True
3736,Ni70.5B17W12.5,True
3737,Ni71B15P14,True
3738,Ni72Mo9P19,True
3739,Ni73(B5C4)3,False
3740,Ni73B22C5,False
3741,Ni73Mo7P20,True
3742,Ni75B13C12,False
3743,Ni75B17C8,False
3744,Ni75B17W8,True
3745,Ni75P18W7,True
3746,Ni77B13C10,False
3747,Ni77P18W5,True
3748,Ni78.5B11.5C10,False
3749,Ni7B3,True
3750,Ni7BC2,False
3751,Ni7Mo2C,True
3752,Ni81.5B1.8P16.7,True
3753,Ni81.5B11.1P7.4,True
3754,Ni81.5B12P6.5,True
3755,Ni81.5B14.8P3.7,True
3756,Ni81.5B15P3.5,True
3757,Ni81.5B16.7P1.8,True
3758,Ni81.5B17P1.5,True
3759,Ni81.5B18.5,True
3760,Ni81.5B2P16.5,True
3761,Ni81.5B5.5P13,True
3762,Ni81.5P18.5,True
3763,Ni81B14C5,True
3764,Ni81P19,True
3765,Ni8BC,False
3766,Ni8BP,True
3767,Ni8P5Pd12,True
3768,Ni8P5Pt12,False
3769,Ni9C,False
3770,Ni9P2Pd9,True
3771,Ni9P5Pt6,True
3772,NiPd,True
3773,NiPd4,True
3774,P19Ir40Pd41,True
3775,P19Pd81,True
3776,Pr0.3Zr10Fe89.7,True
3777,Pr36B5Au9,True
3778,Pr3Zr5Fe42,True
3779,Pr67.5B10Au22.5,True
3780,PrZr5Fe44,False
3781,Sb19.3Pb27.5Au53.2,True
3782,Sb22.5Pb22.5Au55,True
3783,Sc3Fe,True
3784,ScFe9,True
3785,Si(BMo2)3,False
3786,Si(Ni3B)6,True
3787,Si(Ni5B)4,False
3788,Si(Ni7B)3,False
3789,Si10B17Mo73,True
3790,Si10Ge7Pd83,True
3791,Si10Ni73B17,True
3792,Si11Ni78B11,True
3793,Si11Pd39,True
3794,Si12.5B17.5Mo70,True
3795,Si12.5B20Mo67.5,True
3796,Si12.5Ni75B12.5,True
3797,Si12Ni67B21,True
3798,Si13(GePd28)3,True
3799,Si14Ni67B19,False
3800,Si14Ni69B17,True
3801,Si15(Ni4B)17,True
3802,Si15Ni67.5C17.5,True
3803,Si15Ni72B13,True
3804,Si15Pd81Au4,True
3805,Si16(Pd25Au3)3,True
3806,Si16.5Ag1.7Pd81.8,True
3807,Si16.5Ag10Pd73.5,True
3808,Si16.5Ag12.5Pd71,True
3809,Si16.5Ag15Pd68.5,True
3810,Si16.5Ag20.9Pd62.6,False
3811,Si16.5Ag4.2Pd79.3,True
3812,Si16.5Ag4.5Pd79,True
3813,Si16.5Ag4Pd79.5,True
3814,Si16.5Ag5.5Pd78,True
3815,Si16.5Ag6.7Pd76.8,True
3816,Si16.5Ag6Pd77.5,True
3817,Si16.5Ag8.5Pd75,True
3818,Si16.5Ni1.7Pd81.8,True
3819,Si16.5Ni10Pd73.5,True
3820,Si16.5Ni11.7Pd71.8,True
3821,Si16.5Ni12.5Pd71,True
3822,Si16.5Ni15Pd68.5,True
3823,Si16.5Ni19.2Pd64.3,True
3824,Si16.5Ni20.9Pd62.6,True
3825,Si16.5Ni26.7Pd56.8,True
3826,Si16.5Ni29.2Pd54.3,True
3827,Si16.5Ni35Pd48.5,True
3828,Si16.5Ni4.2Pd79.3,True
3829,Si16.5Ni40Pd43.5,True
3830,Si16.5Ni43.4Pd40.1,True
3831,Si16.5Ni50.1Pd33.4,True
3832,Si16.5Ni58.5Pd25,False
3833,Si16.5Ni6.7Pd76.8,True
3834,Si16.5Pd62.6Au20.9,False
3835,Si16.5Pd68.5Au15,True
3836,Si16.5Pd71Au12.5,True
3837,Si16.5Pd73.5Au10,True
3838,Si16.5Pd76.5Au7,True
3839,Si16.5Pd76.8Au6.7,True
3840,Si16.5Pd76.8Rh6.7,False
3841,Si16.5Pd76Au7.5,True
3842,Si16.5Pd77.5Au6,True
3843,Si16.5Pd78.5Au5,True
3844,Si16.5Pd79.3Au4.2,True
3845,Si16.5Pd79.3Rh4.2,True
3846,Si16.5Pd79.5Au4,True
3847,Si16.5Pd80.5Au3,True
3848,Si16.5Pd80Au3.5,True
3849,Si16.5Pd81.5Au2,True
3850,Si16.5Pd81.8Au1.7,True
3851,Si16.5Pd81.8Rh1.7,True
3852,Si16.5Pd83.5,True
3853,Si16Ag5Pd79,True
3854,Si16Ni76.5B7.5,False
3855,Si16Pd80.5Au3.5,True
3856,Si17.5Ni67.5C15,True
3857,Si17.6Pd82.4,True
3858,Si17B12Mo71,True
3859,Si17Pd71Au12,True
3860,Si17Pd79Au4,True
3861,Si18Ag5Pd77,True
3862,Si18Ni16.4Pd65.6,True
3863,Si18Ni32.8Pd49.2,True
3864,Si18Ni49.2Pd32.8,True
3865,Si18Ni69B13,False
3866,Si18Ni8.2Pd73.8,True
3867,Si18Pd75Au7,True
3868,Si18Pd77Au5,True
3869,Si18Pd79Au3,True
3870,Si18Pd81Au,True
3871,Si2(BMo5)3,True
3872,Si2(Ni11B5)3,False
3873,Si2(Ni5B)3,True
3874,Si2(Ni5C)3,False
3875,Si2.5B20Mo77.5,False
3876,Si2.5Ni72.5B25,False
3877,Si2.5Ni75.5B22,False
3878,Si2.5Ni77.5B20,False
3879,Si20Ag4.5Pd75.5,True
3880,Si20Ni67.5C12.5,True
3881,Si20Pd73Au7,True
3882,Si21Pd75Au4,True
3883,Si21Pd79,True
3884,Si22.5B7.5Mo70,True
3885,Si22.5Ni65C12.5,True
3886,Si22.5Ni67.5C10,False
3887,Si2B5Mo13,True
3888,Si2BMo17,False
3889,Si2BMo7,True
3890,Si2BW7,True
3891,Si2Ni16B7,False
3892,Si2Ni17B6,True
3893,Si2Ni17C,False
3894,Si2Ni18B5,True
3895,Si2Ni20B3,False
3896,Si2Ni7C,False
3897,Si3(Ni10B)2,False
3898,Si3(Ni8B3)2,False
3899,Si3(Ni9B2)2,True
3900,Si3B2Mo15,True
3901,Si3B3Mo14,True
3902,Si3B4Mo13,False
3903,Si3B5Mo12,False
3904,Si3BMo16,False
3905,Si3GePd21,True
3906,Si3Ni13B4,True
3907,Si3Ni14C3,False
3908,Si3Ni15B2,True
3909,Si3Ni15B7,False
3910,Si3Ni15C2,False
3911,Si3Ni16C,False
3912,Si3Ni17,False
3913,Si3Ni17B5,True
3914,Si3Ni19B3,True
3915,Si3Ni33B14,True
3916,Si3Ni36B11,True
3917,Si3Ni38B9,True
3918,Si3Ni40B7,False
3919,Si3Ni69B28,True
3920,Si3Ni70B27,True
3921,Si3Ni80B17,True
3922,Si3Pd17,True
3923,Si4(Ni6B)3,True
3924,Si4B11Mo35,True
3925,Si4B3Mo13,False
3926,Si4BMo15,False
3927,Si4BPd20,True
3928,Si4Ni15C,False
3929,Si4Ni17B4,False
3930,Si4Ni39B7,True
3931,Si4Pd21,True
3932,Si5(B2Mo13)3,True
3933,Si5(Ni11B4)3,True
3934,Si5(Ni13B2)3,True
3935,Si5B11Mo34,True
3936,Si5B2Mo13,False
3937,Si5BMo14,False
3938,Si5Ni13C2,False
3939,Si5Ni14C,False
3940,Si5Ni38B7,True
3941,Si5Pd17Au3,True
3942,Si5Pd19Au,True
3943,Si7(Ni24B7)3,True
3944,Si7.5B20Mo72.5,True
3945,Si7.5Ni70B22.5,True
3946,Si7.5Ni75B17.5,True
3947,Si7GePd42,True
3948,Si7Ni36B7,True
3949,Si7Ni38B5,True
3950,Si7Ni76B17,True
3951,Si8(Ni5B)7,True
3952,Si8(Pd13Au)3,True
3953,Si8.5Ni66B25.5,True
3954,Si8B17Mo75,True
3955,Si8Ni75B17,True
3956,Si9(Ge2Au11)7,True
3957,Si9.45Ge13.66Au76.89,True
3958,Si9Ni36B5,False
3959,Si9Ni38B3,False
3960,Si9Pd36Au5,True
3961,Si9Pd37Au4,True
3962,Si9Pd38Au3,True
3963,Si9Pd39Au2,True
3964,Si9Pd40Au,True
3965,Si9Pd41,True
3966,Si9Pd8Au33,True
3967,SiB2Mo17,False
3968,SiB2Mo7,True
3969,SiB3Mo16,False
3970,SiB4Mo15,True
3971,SiB5Mo14,False
3972,SiBMo18,False
3973,SiBMo3,False
3974,SiBMo8,False
3975,SiNi15B4,True
3976,SiNi15C4,False
3977,SiNi16C3,False
3978,SiNi17B7,True
3979,SiNi17C2,False
3980,SiNi18C,False
3981,SiNi19,False
3982,SiNi19B5,True
3983,SiNi36B13,True
3984,SiNi4,False
3985,SiNi7C2,False
3986,SiNi8B,True
3987,SiNi8C,False
3988,SiNi9,False
3989,SiNiPd3,True
3990,SiPd4,True
3991,Sm1.3Fe79B19.7,True
3992,Sm10Al89Ni,True
3993,Sm11Al5Ni4,True
3994,Sm2(Al5Ni)3,True
3995,Sm2Al17Ni,True
3996,Sm2Al23,True
3997,Sm2Al7Ni,True
3998,Sm3Al14Ni3,True
3999,Sm3Al15Ni2,True
4000,Sm3Al16Ni,True
4001,Sm3Al22,True
4002,Sm3Al47,False
4003,Sm4Al13Ni3,True
4004,Sm4Al15Ni,False
4005,Sm4Al21,True
4006,Sm5Al87Ni8,True
4007,Sm5Fe77B18,True
4008,Sm6Al39Ni5,True
4009,Sm7(Al29Ni2)3,True
4010,Sm7Al43,True
4011,Sm7Al83Ni10,True
4012,Sm7Al85Ni8,True
4013,Sm9Al41,False
4014,Sm9Al81Ni10,True
4015,Sm9Al83Ni8,True
4016,Sm9Al85Ni6,True
4017,SmAl15Ni4,False
4018,SmAl16Ni3,True
4019,SmAl17Ni2,True
4020,SmAl18Ni,True
4021,SmAl7Ni2,True
4022,SmAl8Ni,True
4023,SmAl9,True
4024,Sr1.5La61.5Cu37,True
4025,Sr10La53Cu37,True
4026,Sr10La61.5Cu28.5,True
4027,Sr11La52Cu37,True
4028,Sr11La60Cu29,True
4029,Sr12.5La50.5Cu37,True
4030,Sr12.5La57.5Cu30,True
4031,Sr13.5La56Cu30.5,True
4032,Sr14.5La53.5Cu32,True
4033,Sr14La49Cu37,True
4034,Sr14La55Cu31,True
4035,Sr15.5La51.5Cu33,True
4036,Sr15La48Cu37,True
4037,Sr15La52.5Cu32.5,True
4038,Sr16La47Cu37,True
4039,Sr17La47Cu36,True
4040,Sr17La48Cu35,True
4041,Sr2.5La60.5Cu37,True
4042,Sr2La71Cu27,True
4043,Sr3.5La59.5Cu37,True
4044,Sr3La70Cu27,True
4045,Sr4(La23Cu9)3,True
4046,Sr4La59Cu37,True
4047,Sr5La58Cu37,True
4048,Sr5La67.5Cu27.5,True
4049,Sr6.5La66Cu27.5,True
4050,Sr6La29Cu15,True
4051,Sr6La57Cu37,True
4052,Sr7.5La64.5Cu28,True
4053,Sr7La56Cu37,True
4054,Sr8.5La63.5Cu28,True
4055,Sr8La25Cu17,True
4056,Sr8La55Cu37,True
4057,Sr9La54Cu37,True
4058,Sr9La62.5Cu28.5,True
4059,SrLa62Cu37,True
4060,Ta(NbNi2)3,True
4061,Ta10Ni31P9,True
4062,Ta10Ni73B17,True
4063,Ta12Ni71B17,True
4064,Ta13Ni70B17,True
4065,Ta2(Ti5Si)3,True
4066,Ta2Ni17P,True
4067,Ta2Ni3,True
4068,Ta3Nb13Si4,False
4069,Ta3Nb5Ni12,True
4070,Ta3NbNi6,True
4071,Ta3Ni7,True
4072,Ta40Ni59Ir,True
4073,Ta40Ni59Pd,True
4074,Ta40Ni59Ru,True
4075,Ta4Ni15P,True
4076,Ta4Ti13Si3,True
4077,Ta5(NbNi4)3,True
4078,Ta5(Ni4P)9,True
4079,Ta5CoNi4,True
4080,Ta6Ni13P,True
4081,Ta6Ti11Si3,True
4082,Ta7Fe83B10,True
4083,Ta7Ni13,True
4084,Ta8(Ti3Si)3,True
4085,TaNb15Si4,True
4086,TaNb7Ni12,True
4087,TaNb7Si2,True
4088,TaNbNi3,True
4089,TaNi,True
4090,TaNi4,True
4091,TaNi9,True
4092,Tb1.3Fe79B19.7,True
4093,Tb15Fe76.5Co8.5,True
4094,Tb28.3Al15Fe56.7,False
4095,Tb28.3Fe56.7Si15,True
4096,Tb30(Fe9Co)7,True
4097,Tb30.8Al7.5Fe61.7,True
4098,Tb30.8Fe61.7Si7.5,True
4099,Tb32.5Al2.5Fe65,True
4100,Tb32.5Fe65Si2.5,True
4101,Tb33.3Fe66.7,False
4102,Tb3Al,True
4103,Tb5Fe77B18,True
4104,Tb67.5Al22.5B10,True
4105,Ti,False
4106,Ti(Al2Ni)3,True
4107,Ti(AlCu)2,False
4108,Ti(Co3B)6,True
4109,Ti(CuNi)2,False
4110,Ti(CuNi2)3,False
4111,Ti0.8Fe83.2B16,True
4112,Ti1.1Al98.9,False
4113,Ti10Al3Cu7,True
4114,Ti10Al9Cu,False
4115,Ti10Be7Si3,False
4116,Ti10Be9Si,False
4117,Ti10Co76.5B13.5,True
4118,Ti10Cu3Ni7,False
4119,Ti10CuNi9,False
4120,Ti10FeCu9,True
4121,Ti10Nb7Si3,True
4122,Ti10Si3Ni7,True
4123,Ti10SiNi9,False
4124,Ti10V7Si3,False
4125,Ti11(AlCu2)3,True
4126,Ti11(Be2Si)3,False
4127,Ti11(Nb2Si)3,True
4128,Ti11(SiNi2)3,True
4129,Ti11(V2Si)3,True
4130,Ti11Al2Cu7,True
4131,Ti11Al72Ni17,True
4132,Ti11Al9,False
4133,Ti11Be7Si2,False
4134,Ti11Be8Si,False
4135,Ti11Be9,False
4136,Ti11Cu9,True
4137,Ti11Ni9,True
4138,Ti11Si2Ni7,True
4139,Ti11Si4Ni5,False
4140,Ti11SiNi8,True
4141,Ti12Al3Cu5,True
4142,Ti12Al3Ni5,True
4143,Ti12Al5Cu8,True
4144,Ti12Al5Ni8,True
4145,Ti12Al7Cu,False
4146,Ti12Be5Si3,False
4147,Ti12Be7Si,True
4148,Ti12FeCu7,True
4149,Ti12Nb5Si3,True
4150,Ti12Si3Ni5,True
4151,Ti12Si5Ni8,True
4152,Ti12SiNi7,True
4153,Ti12V5Si3,True
4154,Ti13(Al15Ni14)3,True
4155,Ti13Al2Cu5,True
4156,Ti13Al2Ni5,True
4157,Ti13Al7,False
4158,Ti13Al70Ni17,True
4159,Ti13Al87,False
4160,Ti13Be4Si3,False
4161,Ti13Be5Si2,False
4162,Ti13Be6Si,True
4163,Ti13Be7,False
4164,Ti13Cu7,True
4165,Ti13Nb4Si3,True
4166,Ti13Ni67P20,True
4167,Ti13Ni7,True
4168,Ti13Si2Ni5,True
4169,Ti13Si3Ni4,True
4170,Ti13Si4Ni3,False
4171,Ti13SiNi6,True
4172,Ti13V4Si3,True
4173,Ti14(BeSi)3,False
4174,Ti14(NbSi)3,True
4175,Ti14(SiNi)3,True
4176,Ti14(VSi)3,True
4177,Ti14Al5Cu,False
4178,Ti14Be5Si,True
4179,Ti14Si4Ni7,True
4180,Ti14SiNi5,True
4181,Ti15(Nb4Si)17,True
4182,Ti15(Nb4Si)7,True
4183,Ti15Al13Ni22,True
4184,Ti15Al19Ni16,True
4185,Ti15Be2Si3,False
4186,Ti15Be3Si2,False
4187,Ti15Be4Si,False
4188,Ti15Co72.25B12.75,True
4189,Ti15Cu3Ni2,False
4190,Ti15CuNi4,True
4191,Ti15Nb26Si9,True
4192,Ti15Nb27Si8,True
4193,Ti15Nb2Si3,True
4194,Ti15Si2Ni3,True
4195,Ti15Si3Ni2,True
4196,Ti15Si4Ni,False
4197,Ti15SiNi4,True
4198,Ti15V2Si3,True
4199,Ti15VSi4,True
4200,Ti16Al19Ni15,True
4201,Ti16Al47Ni37,True
4202,Ti16Al9,False
4203,Ti16Cu3Ni,False
4204,Ti16CuNi3,False
4205,Ti16NbSi3,True
4206,Ti16P19Pd65,True
4207,Ti16Si3Ni,True
4208,Ti16Si5Ni4,True
4209,Ti16SiNi3,False
4210,Ti16SiNi8,True
4211,Ti16VSi3,True
4212,Ti17(Al9Ni2)3,True
4213,Ti17Al33,True
4214,Ti17Al35Ni48,True
4215,Ti17Cu33,False
4216,Ti17CuNi2,False
4217,Ti17Ni3,False
4218,Ti17Si2Ni,False
4219,Ti17Si3,True
4220,Ti17SiNi2,False
4221,Ti17VSi2,False
4222,Ti18CuNi,False
4223,Ti18Fe3Si4,True
4224,Ti18Ni7,True
4225,Ti19Al29Ni52,True
4226,Ti19Al31,True
4227,Ti19Al31Ni50,False
4228,Ti19Si,False
4229,Ti2(Co13B3)3,True
4230,Ti2(Nb5Si)3,True
4231,Ti2.1Ni78.8B19.1,True
4232,Ti2.9Al97.1,False
4233,Ti20(Al3Ni7)3,True
4234,Ti20P19Pd61,True
4235,Ti21Al15Ni14,True
4236,Ti21Al22Ni7,True
4237,Ti21Nb22Cu57,True
4238,Ti22(Al3Ni)7,True
4239,Ti22Al43Ni35,True
4240,Ti22Al53Ni25,True
4241,Ti23(Al9Ni2)7,True
4242,Ti23Al40Ni37,True
4243,Ti23Al67Ni10,True
4244,Ti23Nb20Cu57,True
4245,Ti26(Nb5Si3)3,True
4246,Ti26Al57Ni17,True
4247,Ti27Al23,True
4248,Ti27Al5Ni18,True
4249,Ti27Cu73,True
4250,Ti27Nb15Si8,True
4251,Ti28(Nb5Cu19)3,True
4252,Ti28.8Nb33Cu38.2,True
4253,Ti28Nb15Si7,True
4254,Ti28Nb47Si25,False
4255,Ti29(Nb5Si2)3,False
4256,Ti29Be21,False
4257,Ti2Al11Cu7,False
4258,Ti2Al23,False
4259,Ti2Al2Cu,False
4260,Ti2Al3,False
4261,Ti2Al3Cu5,True
4262,Ti2Al5Cu3,False
4263,Ti2Al7Cu,False
4264,Ti2AlCu,False
4265,Ti2AlCu7,False
4266,Ti2AlNi,True
4267,Ti2AlNi2,True
4268,Ti2AlNi7,False
4269,Ti2Co17B6,True
4270,Ti2Co18B5,True
4271,Ti2Co37B11,True
4272,Ti2Cu2Ni,True
4273,Ti2Cu3,True
4274,Ti2Cu3Ni5,False
4275,Ti2Cu5Ni3,False
4276,Ti2Cu7Ni,False
4277,Ti2CuNi,True
4278,Ti2CuNi2,False
4279,Ti2CuNi7,False
4280,Ti2Ni3,True
4281,Ti2P19Pd79,True
4282,Ti2Si3Ni5,False
4283,Ti2SiNi2,True
4284,Ti3(Co8B3)2,True
4285,Ti3.36Fe80.64B16,True
4286,Ti3.5Al95.8Ni0.7,False
4287,Ti3.8Ni78B18.2,True
4288,Ti30.1Nb30Cu39.9,True
4289,Ti31Be19,True
4290,Ti31Ni15B4,True
4291,Ti31Ni19,True
4292,Ti32.3Nb25Cu42.7,True
4293,Ti32Al59Ni9,True
4294,Ti33Nb10Cu57,True
4295,Ti34.4Nb20Cu45.6,True
4296,Ti36.6Nb15Cu48.4,True
4297,Ti37Al52Ni11,True
4298,Ti37Nb50Si13,False
4299,Ti37Ni63,True
4300,Ti38.7Nb10Cu51.3,True
4301,Ti38Nb5Cu57,True
4302,Ti39Si11,True
4303,Ti3Al,False
4304,Ti3Al2,False
4305,Ti3Al2Cu5,True
4306,Ti3Al3Cu4,False
4307,Ti3Al4Cu3,False
4308,Ti3Al5Cu2,False
4309,Ti3Al6Cu,False
4310,Ti3Al7,False
4311,Ti3Al7Cu10,True
4312,Ti3Al9Cu8,False
4313,Ti3AlCu,False
4314,Ti3AlCu6,True
4315,Ti3AlNi,True
4316,Ti3Be2,True
4317,Ti3Co17B5,True
4318,Ti3Cu17,False
4319,Ti3Cu2,True
4320,Ti3Cu2Ni5,False
4321,Ti3Cu3Ni4,False
4322,Ti3Cu4Ni3,True
4323,Ti3Cu5Ni2,True
4324,Ti3Cu6Ni,True
4325,Ti3Cu7,True
4326,Ti3CuNi,True
4327,Ti3CuNi6,False
4328,Ti3Nb14Si3,True
4329,Ti3Ni,False
4330,Ti3Ni13P4,True
4331,Ti3Ni2,True
4332,Ti3Ni7,False
4333,Ti3Ni77P20,True
4334,Ti3NiP,True
4335,Ti3Si,False
4336,Ti3Si17,True
4337,Ti3Si2Ni5,False
4338,Ti3Si3Ni4,False
4339,Ti3Si4Ni3,False
4340,Ti3SiNi,False
4341,Ti3VSi,False
4342,Ti4(AlCu)3,False
4343,Ti4(CuNi)3,True
4344,Ti4(SiNi)3,False
4345,Ti40.9Nb5Cu54.1,True
4346,Ti40Al43Ni17,True
4347,Ti40Nb47Si13,False
4348,Ti41Al59,True
4349,Ti42(AlNi)29,True
4350,Ti42.6Nb1Cu56.4,True
4351,Ti42Al23Ni35,True
4352,Ti42Al51Ni7,True
4353,Ti42NbCu57,True
4354,Ti43Al57,True
4355,Ti45Al36Ni19,True
4356,Ti48Al45Ni7,True
4357,Ti4Al,False
4358,Ti4Al10Ni11,True
4359,Ti4Al21,False
4360,Ti4Al5Cu,False
4361,Ti4Al5Cu11,True
4362,Ti4Al7Cu9,False
4363,Ti4Al9Cu7,False
4364,Ti4AlCu5,True
4365,Ti4Be,False
4366,Ti4Co16B5,True
4367,Ti4Co35B11,True
4368,Ti4Co37B9,True
4369,Ti4Cu,False
4370,Ti4Cu5Ni,True
4371,Ti4CuNi5,False
4372,Ti4Nb13Si3,True
4373,Ti4Ni,False
4374,Ti4Ni21,False
4375,Ti4Si,True
4376,Ti4Si5Ni16,True
4377,Ti4SiNi5,True
4378,Ti5(AlCu4)3,True
4379,Ti5(Nb4Si)3,True
4380,Ti5.9Al94.1,False
4381,Ti50Cu13Ni37,False
4382,Ti51Al15Cu34,True
4383,Ti52.5Nb30Si17.5,True
4384,Ti57.5Nb25Si17.5,True
4385,Ti57Al5Cu38,True
4386,Ti57Be43,False
4387,Ti57Nb30Si13,False
4388,Ti58(Al5Ni)7,True
4389,Ti59Be41,True
4390,Ti5Al2Cu3,True
4391,Ti5Al2Ni3,True
4392,Ti5Al3Cu2,False
4393,Ti5Al41Ni54,False
4394,Ti5Al4Cu,False
4395,Ti5Al54Ni41,False
4396,Ti5Al7Cu8,False
4397,Ti5AlNi4,True
4398,Ti5Be4Si,False
4399,Ti5Co17B3,True
4400,Ti5Cu2Ni3,True
4401,Ti5Cu3Ni2,True
4402,Ti5Cu4Ni,True
4403,Ti5CuNi4,False
4404,Ti5FeCu4,True
4405,Ti5Nb3Si2,False
4406,Ti5Si2Ni3,True
4407,Ti5SiNi4,True
4408,Ti6(Co3B)11,True
4409,Ti6(CuNi)7,False
4410,Ti61Be39,True
4411,Ti61Cu16Ni23,True
4412,Ti62.5Be37.5,True
4413,Ti63Be37,True
4414,Ti67.5Nb15Si17.5,True
4415,Ti67Ni33,True
4416,Ti6Al3Cu,False
4417,Ti6Al9Ni5,True
4418,Ti6AlCu3,True
4419,Ti6AlNi3,True
4420,Ti6Be3Si,False
4421,Ti6Co35B9,True
4422,Ti6Cu3Ni,True
4423,Ti6CuNi3,True
4424,Ti6Nb11Si3,True
4425,Ti6Nb3Si,False
4426,Ti6SiNi3,True
4427,Ti7Al11Cu2,False
4428,Ti7Al12Cu,False
4429,Ti7Al13,False
4430,Ti7Al2Cu,False
4431,Ti7Al3,False
4432,Ti7Al3Cu10,True
4433,Ti7Al9Cu4,False
4434,Ti7AlCu12,True
4435,Ti7AlCu2,False
